customer_id,first_name,last_name,age_group,gender,region,income_bracket,customer_segment
11806,Caroline,Ruiz,36-45,Female,North,100-200k,Priority
11807,Jacob,Love,60+,Male,North,<50k,Retail Banking
11808,Eduardo,Davis,18-25,Other,North,200k+,Corporate
11809,Gary,Gonzalez,26-35,Male,South,200k+,Priority
11810,Robert,Howell,18-25,Male,West,100-200k,Retail Banking
11811,Virginia,Brown,46-60,Other,East,100-200k,Retail Banking
11812,Stephen,Howard,60+,Other,West,50-100k,Corporate
11813,Christopher,Roy,46-60,Female,South,200k+,Retail Banking
11814,Nicole,Nelson,18-25,Other,West,200k+,Corporate
11815,Carol,Martinez,60+,Female,South,100-200k,Corporate
11816,Robin,Johnson,18-25,Other,North,<50k,Corporate
11817,Edward,Barnes,26-35,Male,West,200k+,Corporate
11818,Dustin,Woods,26-35,Other,West,<50k,Retail Banking
11819,Andrew,Washington,18-25,Female,West,200k+,Corporate
11820,Patrick,Walters,26-35,Female,South,200k+,Priority
11821,Carmen,Gutierrez,26-35,Other,East,100-200k,Retail Banking
11822,Carl,Logan,46-60,Male,North,50-100k,Corporate
11823,Brian,Hill,60+,Other,West,100-200k,Retail Banking
11824,Bryce,Stanley,46-60,Other,North,200k+,Retail Banking
11825,Tiffany,Diaz,60+,Other,West,<50k,Corporate
11826,Ashley,Smith,26-35,Male,East,100-200k,Retail Banking
11827,Erin,Miller,36-45,Other,North,200k+,Priority
11828,Peter,Taylor,46-60,Other,South,<50k,Retail Banking
11829,Frank,Anderson,36-45,Other,East,100-200k,Priority
11830,Stacy,Williams,36-45,Other,East,200k+,Priority
11831,Ronnie,Parks,26-35,Male,East,50-100k,Corporate
11832,Michael,Williamson,36-45,Male,South,50-100k,Priority
11833,Jacob,Russell,26-35,Female,South,100-200k,Retail Banking
11834,Rebecca,Wright,18-25,Male,East,<50k,Retail Banking
11835,Shannon,Escobar,36-45,Other,North,200k+,Retail Banking
11836,Maria,Nunez,36-45,Other,South,200k+,Corporate
11837,Matthew,Harris,36-45,Male,East,200k+,Retail Banking
11838,Evan,Waller,36-45,Male,North,50-100k,Priority
11839,Nathaniel,Ortiz,26-35,Male,East,200k+,Retail Banking
11840,Chad,Ray,46-60,Other,South,<50k,Corporate
11841,Nicole,Norris,26-35,Other,West,<50k,Priority
11842,Tiffany,Newton,60+,Other,East,200k+,Retail Banking
11843,Charles,Peterson,46-60,Other,South,50-100k,Corporate
11844,Lisa,Madden,46-60,Other,West,50-100k,Corporate
11845,Denise,Rivers,18-25,Male,West,100-200k,Corporate
11846,Danny,Fischer,36-45,Female,East,100-200k,Corporate
11847,Brent,Shaw,60+,Male,North,100-200k,Corporate
11848,Adam,Thomas,36-45,Other,North,100-200k,Priority
11849,Sheryl,Greene,46-60,Male,South,100-200k,Corporate
11850,Kelly,Moran,60+,Female,South,200k+,Corporate
11851,Linda,Rios,18-25,Other,East,200k+,Retail Banking
11852,Lynn,Chapman,46-60,Male,West,200k+,Retail Banking
11853,Christopher,Eaton,60+,Male,East,200k+,Corporate
11854,Roy,Cole,60+,Female,East,50-100k,Priority
11855,Sheryl,Copeland,36-45,Male,West,50-100k,Retail Banking
11856,Philip,Hendrix,60+,Male,East,200k+,Corporate
11857,Angela,Lin,36-45,Male,North,<50k,Corporate
11858,Robert,Wyatt,18-25,Other,North,200k+,Retail Banking
11859,Kevin,Gonzalez,36-45,Male,West,50-100k,Corporate
11860,David,Jones,26-35,Other,West,50-100k,Retail Banking
11861,Charlene,Pruitt,36-45,Female,South,100-200k,Corporate
11862,Karen,Lee,46-60,Female,South,200k+,Priority
11863,Sara,Hall,46-60,Male,East,200k+,Priority
11864,Nancy,Lopez,60+,Male,South,50-100k,Priority
11865,Jessica,Brown,26-35,Female,North,200k+,Retail Banking
11866,Aaron,Ferguson,46-60,Male,North,50-100k,Priority
11867,Lisa,Herrera,46-60,Female,South,200k+,Corporate
11868,Jason,Mueller,36-45,Male,South,<50k,Retail Banking
11869,Paige,Jones,18-25,Female,West,<50k,Priority
11870,Alexandra,Bonilla,18-25,Female,South,100-200k,Retail Banking
11871,Sarah,Taylor,46-60,Female,West,<50k,Priority
11872,Robert,Moore,60+,Male,North,100-200k,Corporate
11873,Teresa,Martinez,18-25,Male,East,50-100k,Corporate
11874,Alan,Rivera,60+,Female,North,200k+,Corporate
11875,Timothy,Keller,36-45,Other,South,100-200k,Retail Banking
11876,Kelly,Mahoney,18-25,Male,East,200k+,Corporate
11877,John,Mueller,26-35,Other,South,50-100k,Corporate
11878,Adam,Jennings,26-35,Other,East,200k+,Retail Banking
11879,Barbara,Campbell,18-25,Other,East,<50k,Corporate
11880,Kevin,Adams,26-35,Female,South,<50k,Priority
11881,Johnny,Thomas,18-25,Other,West,100-200k,Corporate
11882,Nina,Patterson,60+,Female,West,200k+,Priority
11883,Christopher,Burke,26-35,Male,West,100-200k,Retail Banking
11884,Willie,Cooper,18-25,Male,East,50-100k,Priority
11885,Noah,Gonzalez,18-25,Female,North,50-100k,Retail Banking
11886,Mark,Diaz,46-60,Other,West,100-200k,Retail Banking
11887,Robert,Huynh,46-60,Female,North,50-100k,Priority
11888,Cynthia,Burton,46-60,Male,East,<50k,Corporate
11889,Danielle,Rogers,36-45,Other,North,50-100k,Retail Banking
11890,Christopher,Lucero,36-45,Other,East,<50k,Priority
11891,Tammy,Young,36-45,Other,West,<50k,Corporate
11892,Julia,Wright,26-35,Female,East,50-100k,Priority
11893,Mary,Davis,60+,Male,South,100-200k,Corporate
11894,Kristen,Joyce,26-35,Other,South,<50k,Retail Banking
11895,Amanda,Williams,18-25,Male,West,100-200k,Corporate
11896,Michael,Lyons,46-60,Female,South,50-100k,Corporate
11897,Randy,Smith,60+,Other,North,50-100k,Priority
11898,Christopher,Olsen,46-60,Other,South,<50k,Priority
11899,Justin,Collier,60+,Female,South,<50k,Retail Banking
11900,Heidi,English,18-25,Male,South,50-100k,Retail Banking
11901,Alexis,Brown,18-25,Male,North,<50k,Corporate
11902,Diane,Henderson,60+,Male,North,100-200k,Priority
11903,Travis,Martinez,36-45,Female,West,<50k,Retail Banking
11904,Paul,Thomas,18-25,Male,East,<50k,Priority
11905,Ashley,Gonzalez,60+,Male,North,200k+,Priority
11906,Jesse,Dunn,26-35,Female,North,200k+,Retail Banking
11907,Jesse,Frank,46-60,Other,South,50-100k,Retail Banking
11908,Kristina,Mcclure,18-25,Female,South,200k+,Retail Banking
11909,Jacqueline,King,36-45,Male,West,200k+,Priority
11910,Stephen,Campbell,60+,Female,West,200k+,Corporate
11911,Michael,Freeman,36-45,Male,West,200k+,Corporate
11912,Charles,Woods,60+,Female,South,200k+,Corporate
11913,Eileen,Campos,18-25,Male,West,<50k,Retail Banking
11914,Ryan,Taylor,36-45,Female,North,50-100k,Corporate
11915,Martha,Perez,36-45,Male,East,100-200k,Priority
11916,Ashley,Dickson,36-45,Male,South,100-200k,Retail Banking
11917,Christopher,Moses,46-60,Female,East,100-200k,Priority
11918,Rebecca,Henderson,60+,Female,South,<50k,Retail Banking
11919,Thomas,Gibson,36-45,Male,North,200k+,Corporate
11920,Phyllis,Mann,60+,Male,North,<50k,Corporate
11921,Anne,Rodriguez,46-60,Other,South,<50k,Retail Banking
11922,Brian,Adams,46-60,Other,East,50-100k,Retail Banking
11923,Mathew,Ferguson,18-25,Male,East,200k+,Corporate
11924,Craig,Mitchell,46-60,Female,North,<50k,Corporate
11925,Jane,Harris,46-60,Female,South,50-100k,Priority
11926,Jeffrey,Hoffman,18-25,Other,North,200k+,Priority
11927,James,Lane,18-25,Other,East,50-100k,Corporate
11928,Brian,Saunders,46-60,Female,South,50-100k,Priority
11929,Karen,Brown,18-25,Male,East,200k+,Corporate
11930,Kathleen,Kennedy,26-35,Other,West,<50k,Priority
11931,Paige,Williamson,18-25,Male,East,100-200k,Corporate
11932,Laura,Cameron,60+,Male,North,100-200k,Priority
11933,Lisa,Rodriguez,36-45,Other,West,<50k,Retail Banking
11934,Gary,Webb,46-60,Female,West,50-100k,Priority
11935,Kristin,Gonzales,60+,Male,North,100-200k,Corporate
11936,Dana,Wilson,36-45,Male,East,100-200k,Priority
11937,Melanie,Vega,18-25,Male,South,200k+,Corporate
11938,Paige,Morrow,26-35,Other,South,200k+,Retail Banking
11939,Tony,Kaufman,26-35,Female,West,100-200k,Corporate
11940,Michael,Lewis,36-45,Male,North,50-100k,Retail Banking
11941,Brandi,Hamilton,26-35,Male,East,200k+,Priority
11942,Dominic,Cameron,46-60,Female,West,<50k,Priority
11943,Loretta,Sharp,46-60,Male,North,<50k,Retail Banking
11944,Madison,Ross,18-25,Other,East,<50k,Priority
11945,Robert,Michael,18-25,Male,West,100-200k,Corporate
11946,Nicholas,Cross,36-45,Female,North,200k+,Priority
11947,Erica,Hill,36-45,Male,North,50-100k,Priority
11948,David,Wilcox,46-60,Female,North,<50k,Corporate
11949,Christopher,Edwards,18-25,Male,South,200k+,Corporate
11950,Christopher,Vazquez,18-25,Male,East,200k+,Retail Banking
11951,Bailey,Horn,26-35,Male,East,100-200k,Priority
11952,Matthew,Zamora,26-35,Male,West,100-200k,Retail Banking
11953,Kelli,Long,60+,Other,East,100-200k,Corporate
11954,Melinda,Hamilton,36-45,Other,North,<50k,Corporate
11955,Lisa,Morris,26-35,Other,South,50-100k,Priority
11956,Brandon,Lyons,36-45,Female,East,200k+,Corporate
11957,Andrew,Wu,36-45,Male,East,50-100k,Priority
11958,Jennifer,Wu,26-35,Female,North,50-100k,Retail Banking
11959,Laura,Paul,18-25,Female,West,100-200k,Retail Banking
11960,Michael,Vega,26-35,Other,North,100-200k,Corporate
11961,Laura,Compton,36-45,Female,North,50-100k,Priority
11962,William,Wheeler,36-45,Male,South,100-200k,Corporate
11963,Richard,Fry,26-35,Other,East,50-100k,Priority
11964,Jason,Travis,18-25,Male,North,50-100k,Priority
11965,Angela,Ward,46-60,Male,East,50-100k,Retail Banking
11966,Donna,Lopez,36-45,Female,South,200k+,Corporate
11967,Donald,Green,60+,Female,East,<50k,Retail Banking
11968,John,Wheeler,60+,Female,East,50-100k,Retail Banking
11969,Vicki,Owens,46-60,Female,South,<50k,Priority
11970,Jasmine,West,36-45,Male,West,<50k,Priority
11971,Elizabeth,Green,26-35,Male,West,100-200k,Priority
11972,Brett,Gibson,36-45,Other,North,<50k,Priority
11973,Matthew,Miller,26-35,Other,West,100-200k,Corporate
11974,Michelle,Strong,46-60,Male,North,200k+,Retail Banking
11975,Jeffrey,Zavala,36-45,Other,West,<50k,Retail Banking
11976,Thomas,Robinson,46-60,Female,North,100-200k,Corporate
11977,Jasmine,Livingston,26-35,Male,North,50-100k,Retail Banking
11978,Jasmine,Green,46-60,Male,North,<50k,Corporate
11979,Richard,Bishop,46-60,Female,East,200k+,Corporate
11980,Daniel,Palmer,46-60,Male,North,100-200k,Corporate
11981,Michael,Murillo,46-60,Male,North,<50k,Priority
11982,Emily,Price,18-25,Other,South,50-100k,Priority
11983,Bobby,Robertson,60+,Female,West,200k+,Priority
11984,Crystal,Potter,36-45,Male,South,<50k,Retail Banking
11985,Lisa,Casey,36-45,Male,South,100-200k,Retail Banking
11986,David,Fields,60+,Other,North,50-100k,Corporate
11987,Keith,Reeves,60+,Female,North,100-200k,Corporate
11988,Julie,Gonzalez,46-60,Other,East,50-100k,Corporate
11989,Jason,Miller,60+,Female,West,200k+,Corporate
11990,Megan,Foley,36-45,Other,North,200k+,Retail Banking
11991,Joshua,Wolfe,60+,Male,South,<50k,Priority
11992,Mary,Clark,26-35,Other,East,50-100k,Corporate
11993,Kathleen,Williams,46-60,Male,East,<50k,Priority
11994,Caleb,Brown,60+,Female,West,200k+,Priority
11995,Ryan,Wilson,18-25,Male,North,200k+,Corporate
11996,Stephanie,Horton,26-35,Other,South,50-100k,Retail Banking
11997,Elizabeth,Brock,26-35,Male,North,50-100k,Corporate
11998,Thomas,Sullivan,46-60,Female,North,100-200k,Retail Banking
11999,Cheyenne,Sanchez,46-60,Other,West,<50k,Retail Banking
12000,Martin,Crosby,26-35,Other,North,<50k,Priority
